placeDcid,placeName,Date:RetailDrugDistribution_DrugDistribution_TincuredOpium,Value:RetailDrugDistribution_DrugDistribution_TincuredOpium,Source:RetailDrugDistribution_DrugDistribution_TincuredOpium
geoId/36013,Chautauqua County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36013,Chautauqua County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36013,Chautauqua County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36017,Chenango County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36017,Chenango County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36017,Chenango County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36017,Chenango County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36023,Cortland County,2016-01,0.12,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36023,Cortland County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36023,Cortland County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36023,Cortland County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36029,Erie County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36029,Erie County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36029,Erie County,2016-07,0.71,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36029,Erie County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36029,Erie County,2017-01,2.09,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36029,Erie County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36029,Erie County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36029,Erie County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36037,Genesee County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36037,Genesee County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36037,Genesee County,2016-07,0.1,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36037,Genesee County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36037,Genesee County,2017-01,0.12,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36037,Genesee County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36037,Genesee County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36037,Genesee County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36045,Jefferson County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36045,Jefferson County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36045,Jefferson County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36045,Jefferson County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36053,Madison County,2016-01,0.12,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36053,Madison County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36053,Madison County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36053,Madison County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36059,Nassau County,2016-01,0.24,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36059,Nassau County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36059,Nassau County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36059,Nassau County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36063,Niagara County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36063,Niagara County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36063,Niagara County,2016-07,0.19,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36063,Niagara County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36063,Niagara County,2017-01,1.83,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36063,Niagara County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36063,Niagara County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36063,Niagara County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36065,Oneida County,2016-01,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36065,Oneida County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36065,Oneida County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36065,Oneida County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36067,Onondaga County,2016-01,0.57,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36067,Onondaga County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36067,Onondaga County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36067,Onondaga County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36073,Orleans County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36073,Orleans County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36073,Orleans County,2016-07,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36073,Orleans County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36073,Orleans County,2017-01,0.27,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36073,Orleans County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36073,Orleans County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36073,Orleans County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36075,Oswego County,2016-01,0.14,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36075,Oswego County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36075,Oswego County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36075,Oswego County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36103,Suffolk County,2016-01,0.94,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36103,Suffolk County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36103,Suffolk County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36103,Suffolk County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36109,Tompkins County,2016-01,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36109,Tompkins County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36109,Tompkins County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36109,Tompkins County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36121,Wyoming County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36121,Wyoming County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36121,Wyoming County,2016-07,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36121,Wyoming County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36121,Wyoming County,2017-01,0.1,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36121,Wyoming County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36121,Wyoming County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/36121,Wyoming County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39001,Adams County,2016-01,0.33,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39001,Adams County,2016-04,0.66,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39001,Adams County,2016-07,0.66,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39001,Adams County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39001,Adams County,2017-01,0.66,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39001,Adams County,2017-04,0.33,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39001,Adams County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39001,Adams County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39003,Allen County,2017-01,0.34,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39003,Allen County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39003,Allen County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39003,Allen County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39005,Ashland County,2017-01,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39005,Ashland County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39005,Ashland County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39005,Ashland County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39007,Ashtabula County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39007,Ashtabula County,2016-04,0.14,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39007,Ashtabula County,2016-07,0.14,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39007,Ashtabula County,2016-10,0.42,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39007,Ashtabula County,2017-01,1.12,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39007,Ashtabula County,2017-04,0.14,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39007,Ashtabula County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39007,Ashtabula County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39009,Athens County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39009,Athens County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39009,Athens County,2016-07,0.49,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39009,Athens County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39009,Athens County,2017-01,0.49,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39009,Athens County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39009,Athens County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39009,Athens County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39011,Auglaize County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39011,Auglaize County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39011,Auglaize County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39011,Auglaize County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39011,Auglaize County,2017-01,0.15,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39011,Auglaize County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39011,Auglaize County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39011,Auglaize County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39015,Brown County,2016-01,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39015,Brown County,2016-04,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39015,Brown County,2016-07,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39015,Brown County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39015,Brown County,2017-01,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39015,Brown County,2017-04,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39015,Brown County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39015,Brown County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39017,Butler County,2016-01,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39017,Butler County,2016-04,2.91,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39017,Butler County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39017,Butler County,2016-10,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39017,Butler County,2017-01,1.47,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39017,Butler County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39017,Butler County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39017,Butler County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39019,Carroll County,2017-01,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39019,Carroll County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39019,Carroll County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39019,Carroll County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39021,Champaign County,2016-01,0.23,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39021,Champaign County,2016-04,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39021,Champaign County,2016-07,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39021,Champaign County,2016-10,0.17,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39021,Champaign County,2017-01,0.31,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39021,Champaign County,2017-04,0.11,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39021,Champaign County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39021,Champaign County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39023,Clark County,2016-01,0.35,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39023,Clark County,2016-04,0.34,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39023,Clark County,2016-07,0.34,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39023,Clark County,2016-10,0.18,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39023,Clark County,2017-01,0.95,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39023,Clark County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39023,Clark County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39023,Clark County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39025,Clermont County,2016-01,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39025,Clermont County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39025,Clermont County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39025,Clermont County,2016-10,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39025,Clermont County,2017-01,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39025,Clermont County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39025,Clermont County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39025,Clermont County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39027,Clinton County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39027,Clinton County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39027,Clinton County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39027,Clinton County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39027,Clinton County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39027,Clinton County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39027,Clinton County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39027,Clinton County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39029,Columbiana County,2017-01,0.9,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39029,Columbiana County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39029,Columbiana County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39029,Columbiana County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39031,Coshocton County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39031,Coshocton County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39031,Coshocton County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39031,Coshocton County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/39031,Coshocton County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
